Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
5011401 Fuendetodos distrito 01	12527.0	12946.0	25889.0	25892.0	
5011401001 Fuendetodos sección 01001	12527.0	12946.0	25889.0	25892.0	
50115 Fuentes de Ebro	10476.0	10351.0	29254.0	28724.0	
5011501 Fuentes de Ebro distrito 01	10476.0	10351.0	29254.0	28724.0	
5011501001 Fuentes de Ebro sección 01001	10427.0	10281.0	29310.0	28747.0	
5011501002 Fuentes de Ebro sección 01002	10540.0	10442.0	29180.0	28693.0	
50116 Fuentes de Jiloca	9156.0	9742.0	19062.0	19483.0	
5011601 Fuentes de Jiloca distrito 01	9156.0	9742.0	19062.0	19483.0	
5011601001 Fuentes de Jiloca sección 01001	9156.0	9742.0	19062.0	19483.0	
50117 Gallocanta	9914.0	9275.0	25584.0	23037.0	
5011701 Gallocanta distrito 01	9914.0	9275.0	25584.0	23037.0	
